"relative_path","region","feature","file_domain","fork_status","hotfix_status","vanilla_status","difference_type","merge_status","intentional_fork_divergence","validated_static","validated_runtime","protected_concurrent_work","required_for_merge","priority","recommended_phase","recommended_action","evidence_report","evidence_commit","notes"
"events/soi_events/00_lobbies_events_03.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/soi_events/00_lobbies_events_04.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/spooky_halloween_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/strike_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","FORK_EQUALS_VANILLA_HOTFIX_CUSTOM","OBSOLETE_HOTFIX_CONTENT","false","true","false","false","false","CLOSED","NONE","Do not restore obsolete hotfix content","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","FORK_EQUALS_VANILLA_HOTFIX_CUSTOM; 6A19_INDIVIDUAL_REVIEW; FORK_EQUALS_VANILLA; INVALID_HOTFIX_LOCALIZATION_REFERENCE"
"events/suffragist_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/tech_events/aviation.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/tech_events/flamethrowers_event.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/tech_events/military_tech_events_01.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/tech_events/naval_tech_events.txt","global","NAVY","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/tech_events/nursing_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/tech_events/production_tech_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/tech_events/trench_warfare.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","POST_MERGE_DESIGN_BACKLOG","false","true","false","false","false","POST_MERGE","FUTURE_FLAVOR_OR_DESIGN_EXTENSION","Keep outside the hotfix merge completion path","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; FLAVOR_OR_REDESIGN_ONLY"
"events/tech_events/war_crimes_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/technology_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/test_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/texan_war_of_independence_events.txt","global","events","events","ABSENT","PRESENT","PRESENT","HOTFIX_ONLY_CUSTOM","POST_MERGE_DESIGN_BACKLOG","false","true","false","false","false","POST_MERGE","FUTURE_FLAVOR_OR_DESIGN_EXTENSION","Keep outside the hotfix merge completion path","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","HOTFIX_ONLY_CUSTOM; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; FLAVOR_OR_REDESIGN_ONLY"
"events/tibetan_expedition.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/titanic_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/trade_route_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/utopians.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/vampire_panic_events.txt","global","events","events","ABSENT","PRESENT","PRESENT","HOTFIX_ONLY_CUSTOM","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","HOTFIX_ONLY_CUSTOM; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/warlord_china_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"localization/english/hotfix_hokkaido_l_english.yml","japan","Japan_hotfix","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve targeted 1776 Japan architecture; no full DLC file import","HOTFIX_4E8_FIX_EZO_HOKKAIDO_GATE.md; 2228ce8","","FORK_ONLY_CUSTOM"
"localization/english/hotfix_ir1_l_english.yml","mamluk_iraq","Mamluk_Iraq","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve integrated IR1 chain; global runtime only","HOTFIX_3F_IR1_SECRET_GOAL.md; a24fe7e","","FORK_ONLY_CUSTOM"
"localization/english/hotfix_laws_l_english.yml","global","localization","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","FORK_ONLY_CUSTOM"
"localization/english/hotfix_ryukyu_rivalry_l_english.yml","japan","Japan_hotfix","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve targeted 1776 Japan architecture; no full DLC file import","HOTFIX_4E8_FIX_EZO_HOKKAIDO_GATE.md; 2228ce8","","FORK_ONLY_CUSTOM"
"localization/english/hotfix_sakoku_morrison_l_english.yml","japan","Japan_hotfix","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve targeted 1776 Japan architecture; no full DLC file import","HOTFIX_4E8_FIX_EZO_HOKKAIDO_GATE.md; 2228ce8","","FORK_ONLY_CUSTOM"
"localization/english/hotfix_zaibatsu_l_english.yml","japan","Japan_hotfix","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve targeted 1776 Japan architecture; no full DLC file import","HOTFIX_4E8_FIX_EZO_HOKKAIDO_GATE.md; 2228ce8","","FORK_ONLY_CUSTOM"
"localization/english/mod_journal_entries_l_english.yml","global","localization","localization","PRESENT","PRESENT","ABSENT","BOTH_CUSTOM_DIFFER","PROTECTED_CONCURRENT_WORK","false","true","false","true","false","PROTECTED_SCOPE","NONE","Preserve protected work and exclude from automatic merge","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","BOTH_CUSTOM_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; BLOCKED_BY_PROTECTED_WORK"
"localization/english/mod_v2content_l_english.yml","global","localization","localization","PRESENT","PRESENT","ABSENT","BOTH_CUSTOM_DIFFER","PROTECTED_CONCURRENT_WORK","false","true","false","true","false","PROTECTED_SCOPE","NONE","Preserve protected work and exclude from automatic merge","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","BOTH_CUSTOM_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; BLOCKED_BY_PROTECTED_WORK"
"localization/english/phase_navy_1a_admirals_l_english.yml","global","NAVY","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/english/phase_navy_1a_russian_admirals_l_english.yml","russia","NAVY","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/english/phase_navy_2b_admirals_l_english.yml","global","NAVY","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/english/phase_navy_2c_admirals_l_english.yml","global","NAVY","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/english/phase_navy_2c_fleet_names_l_english.yml","global","NAVY","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/english/phase_navy_3b_oman_fleet_l_english.yml","global","NAVY","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/english/phase_navy_3c_travancore_fleet_l_english.yml","global","NAVY","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/english/phase1_7d_sakoku_l_english.yml","japan","Japan_hotfix","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve targeted 1776 Japan architecture; no full DLC file import","HOTFIX_4E8_FIX_EZO_HOKKAIDO_GATE.md; 2228ce8","","FORK_ONLY_CUSTOM"
"localization/english/phase1_japan_tenpo_l_english.yml","japan","Japan_hotfix","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve targeted 1776 Japan architecture; no full DLC file import","HOTFIX_4E8_FIX_EZO_HOKKAIDO_GATE.md; 2228ce8","","FORK_ONLY_CUSTOM"
"localization/french/76mod_event_l_french.yml","france","French_content","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/76mod_modifiers_l_french.yml","france","French_content","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/country_flavor_text_l_french.yml","france","French_content","localization","PRESENT","ABSENT","PRESENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/hotfix_hokkaido_l_french.yml","japan","Japan_hotfix","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/hotfix_ir1_l_french.yml","mamluk_iraq","Mamluk_Iraq","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/hotfix_laws_l_french.yml","france","French_content","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/hotfix_ryukyu_rivalry_l_french.yml","japan","Japan_hotfix","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/hotfix_sakoku_morrison_l_french.yml","japan","Japan_hotfix","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/hotfix_zaibatsu_l_french.yml","japan","Japan_hotfix","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/mod_journal_entries_l_french.yml","france","French_content","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/mod_v2content_l_french.yml","france","French_content","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/NM_Countries_l_french.yml","france","French_content","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/NM_Names_l_french.yml","france","French_content","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
"localization/french/NM_power_blocs_l_french.yml","france","French_content","localization","PRESENT","ABSENT","ABSENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve existing French localization","HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","FORK_ONLY_CUSTOM"
