"diagnostic_id","diagnostic_kind","normalized_message","relative_path","line","script_line","object","object_type","suspected_api_or_reference","raw_excerpt","family","runtime_current","fork_context","source_context","vanilla_context","fork_file_present","source_file_present","vanilla_file_present","existing_report","existing_block","existing_classification","protected_area","intentional_divergence","post_merge_backlog","semantic_rewrite_required","bounded_exception","already_accounted_for","final_classification","classification_reason","merge_blocker","recommended_action","fresh_log_file","fresh_log_line","raw_log_excerpt"
"6A28-0360","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","337","337","utilitarian.3","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3073","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:337"
"6A28-0361","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","406","406","utilitarian.4","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3074","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:406"
"6A28-0362","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","407","407","utilitarian.4","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3075","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:407"
"6A28-0363","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","416","416","utilitarian.4","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3076","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:416"
"6A28-0364","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","417","417","utilitarian.4","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3077","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:417"
"6A28-0365","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","506","506","utilitarian.5","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3078","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:506"
"6A28-0366","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","507","507","utilitarian.5","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3079","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:507"
"6A28-0367","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","541","541","utilitarian.5","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3080","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:541"
"6A28-0368","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","542","542","utilitarian.5","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3081","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:542"
"6A28-0369","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","991","991","utilitarian.9","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3082","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:991"
"6A28-0370","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","992","992","utilitarian.9","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3083","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:992"
"6A28-0371","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","1001","1001","utilitarian.9","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3084","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1001"
"6A28-0372","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","1002","1002","utilitarian.9","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3085","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1002"
"6A28-0373","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","1088","1088","utilitarian.10","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3086","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1088"
"6A28-0374","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","1089","1089","utilitarian.10","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3087","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1089"
"6A28-0375","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","1164","1164","utilitarian.10","event","has_role","has_role = agitator","API_HAS_ROLE","true","has_role = agitator","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3088","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1164"
"6A28-0376","PostValidate_trigger","PostValidate of trigger 'has_role' returned false","events/india_events/utilitarian.txt","1165","1165","utilitarian.10","event","has_role","has_role = politician","API_HAS_ROLE","true","has_role = politician","has_role_of_type = agitator || has_role_of_type = politician","has_role_of_type = agitator || has_role_of_type = politician","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","India_hotfix","FAMILY_B","INDIA_CLOSED","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","3089","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_role' returned false at events/india_events/utilitarian.txt:1165"
"6A28-0377","PostValidate_trigger","PostValidate of trigger 'has_interest_marker_in_region' returned false","events/italian_unification.txt","931","931","italian_unification.10","event","has_interest_marker_in_region","has_interest_marker_in_region = region_italy","API_HAS_INTEREST_MARKER_IN_REGION","true","has_interest_marker_in_region = region_italy","has_interest_marker_in_region = sr:region_southern_europe","has_interest_marker_in_region = sr:region_southern_europe","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","events","FAMILY_D","DECLARED_INTEREST_CLOSED_OR_DEFERRED","false","false","false","false","false","PROTECTED_WORK","Path or API family belongs to explicitly protected work; 6A28 neither opens nor changes it.","false","PRESERVE_PROTECTED_WORK","debug.log","3001","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_interest_marker_in_region' returned false at events/italian_unification.txt:931"
