country_tag,country_name,character_id,name,role,is_ruler,is_ig_leader,is_general,is_admiral,other_role,birth_date,age_field,computed_age_1776,death_date,home_region,culture,religion,historical_status,actual_1776_holder,problem_type,date_quality,likely_1836_inheritance,priority,confidence,source_file,source_line_or_block,template_source,historical_source_1,historical_source_2,recommended_action
SML,Yat’siminoli,SML_micanopy_alachua,Micanopy Alachua,RULER,YES,NO,NO,NO,,,56,,,STATE_FLORIDA,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,APPROXIMATION_NOT_DOCUMENTED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/sml - seminole.txt,3,vanilla:common/character_templates/country_sml.txt:1,,,REPLACE_CHARACTER
SNG,Sangu,UNSCRIPTED_RULER_SNG,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
SOK,Sokoto,SOK_muhammed_bello_dan_fodio,Muhammed Bello dan Fodio,RULER,YES,NO,NO,NO,,1781.11.3,,-6,,STATE_HAUSALAND,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/sok - sokoto.txt,3,vanilla:common/character_templates/country_sok.txt:1,,,REPLACE_CHARACTER
SOK,Sokoto,SOK_abu_bakr_atiku_dan_fodio,Abu Bakr Atiku dan Fodio,HEIR,NO,NO,NO,NO,HEIR,,54,,,STATE_HAUSALAND,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/sok - sokoto.txt,7,vanilla:common/character_templates/country_sok.txt:15,,,RESEARCH_MORE
SOK,Sokoto,SOK_nana_asmau_dan_fodio,Nana Asma’u dan Fodio,IG_LEADER,NO,YES,NO,NO,,,43,,,STATE_HAUSALAND,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/sok - sokoto.txt,11,vanilla:common/character_templates/country_sok.txt:30,,,RESEARCH_MORE
SPA,Spain,spa_charles_bourbon_iii,Charles III de Bourbon,RULER,YES,NO,NO,NO,,1716.8.21,,59,,,primary_culture,rel:catholic,CORRECT_BUT_WRONG_DATE,Charles III,WRONG_EXACT_BIRTH_DATE,EXACT_DATE_CONFLICT_WITH_SOURCE,NO,P1_HIGH,HIGH,common/history/characters/spa.txt,3,common/character_templates/country_spa.txt:5,https://www.museodelprado.es/en/the-collection/art-work/charles-iii-king-of-spain/de8d29c9-632e-43fa-b17a-b943b59922ca,,FIX_AGE
SPA,Spain,SPA_baldomero_espartero,SPA_baldomero_espartero,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,30,,,,RESEARCH_MORE
SPA,Spain,SPA_francisco_javier_de_isturiz,SPA_francisco_javier_de_isturiz,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,15,,,,RESEARCH_MORE
SPA,Spain,SPA_joaquin_de_abreau,SPA_joaquin_de_abreau,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,62,,,,RESEARCH_MORE
SPA,Spain,SPA_jose_ramon_rodil,SPA_jose_ramon_rodil,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,50,,,,RESEARCH_MORE
SPA,Spain,SPA_josep_bonaplata,SPA_josep_bonaplata,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,58,,,,RESEARCH_MORE
SPA,Spain,SPA_juan_medizabal,SPA_juan_medizabal,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,19,,,,RESEARCH_MORE
SPA,Spain,SPA_nazario_equia,SPA_nazario_equia,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,46,,,,RESEARCH_MORE
SPA,Spain,SPA_pedro_inguanzo_rivero,SPA_pedro_inguanzo_rivero,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,38,,,,RESEARCH_MORE
SPA,Spain,SPA_ramon_maria_narvaez,SPA_ramon_maria_narvaez,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,34,,,,RESEARCH_MORE
SPA,Spain,SPA_victor_saez,SPA_victor_saez,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,54,,,,RESEARCH_MORE
SPA,Spain,inline_SPA_00_military_formations_europe_3838,inline_SPA_3838,GENERAL,NO,NO,YES,NO,,,32,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,3838,,,,KEEP
SPA,Spain,inline_SPA_00_military_formations_europe_3849,inline_SPA_3849,GENERAL,NO,NO,YES,NO,,,33,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,3849,,,,KEEP
SPA,Spain,inline_SPA_00_military_formations_europe_3951,inline_SPA_3951,GENERAL,NO,NO,YES,NO,,,21,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,3951,,,,KEEP
SPA,Spain,inline_SPA_00_military_formations_europe_3962,inline_SPA_3962,GENERAL,NO,NO,YES,NO,,,31,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,3962,,,,KEEP
SPA,Spain,inline_SPA_00_military_formations_europe_4022,inline_SPA_4022,GENERAL,NO,NO,YES,NO,,,31,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,4022,,,,KEEP
SPA,Spain,inline_SPA_00_military_formations_europe_4070,inline_SPA_4070,ADMIRAL,NO,NO,NO,YES,,,35,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,4070,,,,KEEP
SPA,Spain,inline_SPA_00_military_formations_europe_4082,inline_SPA_4082,ADMIRAL,NO,NO,NO,YES,,,31,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,4082,,,,KEEP
SPA,Spain,spa_isabel_de_borbon_template,spa_isabel_de_borbon_template,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,11,,,,RESEARCH_MORE
SPA,Spain,spa_maria_cristina_template,spa_maria_cristina_template,OTHER,NO,NO,NO,NO,,,,,,,,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/spa - spain.txt,3,,,,RESEARCH_MORE
SRK,Surakarta,SRK_malikis_solikin_pakubuwana,Malikis Solikin Pakubuwana,RULER,YES,NO,NO,NO,,1796.7.28,,-21,,STATE_CENTRAL_JAVA,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/srk - surakarta.txt,3,vanilla:common/character_templates/country_srk.txt:1,,,REPLACE_CHARACTER
SRK,Surakarta,SRK_mustojo_pakubuwana,Mustojo Pakubuwana,HEIR,NO,NO,NO,NO,HEIR,1830.12.22,,-55,,STATE_CENTRAL_JAVA,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/srk - surakarta.txt,7,vanilla:common/character_templates/country_srk.txt:15,,,REMOVE_ANACHRONISTIC_CHARACTER
SRR,Serer,UNSCRIPTED_RULER_SRR,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
SSU,Susu,UNSCRIPTED_RULER_SSU,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
STG,Sintang,STG_abdul_rashid_jamal_ud_din_sintang,Abdul Rashid Jamaluddin Sintang,RULER,YES,NO,NO,NO,,1782.8.25,,-7,,STATE_WEST_BORNEO,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/stg - sintang.txt,3,vanilla:common/character_templates/country_stg.txt:1,,,REPLACE_CHARACTER
STG,Sintang,STG_muhammad_qamar_ud_din_sintang,Muhammad Qamaruddin Sintang,HEIR,NO,NO,NO,NO,HEIR,1816.12.6,,-41,,STATE_WEST_BORNEO,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/stg - sintang.txt,7,vanilla:common/character_templates/country_stg.txt:15,,,REMOVE_ANACHRONISTIC_CHARACTER
SUL,Sulu,SUL_jamalul_kiram_sulu,Jamalul Kiram of Sulu,RULER,YES,NO,NO,NO,,1772.2.2,,3,,STATE_MINDANAO,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/sul - sulu.txt,3,vanilla:common/character_templates/country_sul.txt:1,,,REPLACE_CHARACTER
SUL,Sulu,SUL_mohammad_pulalun_kiram_sulu,Mohammad Pulalun Kiram of Sulu,HEIR,NO,NO,NO,NO,HEIR,1808.12.6,,-33,,STATE_MINDANAO,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/sul - sulu.txt,7,vanilla:common/character_templates/country_sul.txt:15,,,REMOVE_ANACHRONISTIC_CHARACTER
SWE,Sweden,swe_karl_johan_bernadotte_template,Karl Johan Bernadotte,RULER,YES,NO,NO,NO,,1763.1.26,,12,,STATE_SVEALAND,cu:french,rel:protestant,ANACHRONISTIC,Gustav III,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P1_HIGH,HIGH,vanilla:common/history/characters/swe - sweden.txt,3,vanilla:common/character_templates/country_swe.txt:7,https://www.kungahuset.se/sveriges-monarki/monarkins-historia,https://www.kungahuset.se/english/the-monarchy-of-sweden,REPLACE_CHARACTER
SWE,Sweden,SWE_anders_danielsson,Anders Danielsson,IG_LEADER,NO,YES,NO,NO,,1784.1.14,,-9,,STATE_SVEALAND,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/swe - sweden.txt,20,vanilla:common/character_templates/country_swe.txt:128,,,REMOVE_ANACHRONISTIC_CHARACTER
SWE,Sweden,SWE_anders_ericsson,Anders Ericsson,IG_LEADER,NO,YES,NO,NO,,1798.3.18,,-23,,STATE_SVEALAND,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/swe - sweden.txt,24,vanilla:common/character_templates/country_swe.txt:145,,,REMOVE_ANACHRONISTIC_CHARACTER
SWE,Sweden,SWE_axel_morner,Axel Mörner,GENERAL,NO,NO,YES,NO,,1774.6.8,,1,,STATE_SVEALAND,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/swe - sweden.txt,44,vanilla:common/character_templates/country_swe.txt:223,,,RESEARCH_MORE
SWE,Sweden,SWE_carl_fredrik_af_wingard,Carl Fredrik af Wingård,IG_LEADER,NO,YES,NO,NO,,1781.9.26,,-6,,STATE_GOTALAND,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/swe - sweden.txt,36,vanilla:common/character_templates/country_swe.txt:194,,,REMOVE_ANACHRONISTIC_CHARACTER
SWE,Sweden,SWE_carl_nordenskiold,Carl Nordenskiöld,ADMIRAL,NO,NO,NO,YES,,1791.6.22,,-16,,STATE_SVEALAND,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/swe - sweden.txt,40,vanilla:common/character_templates/country_swe.txt:209,,,REMOVE_ANACHRONISTIC_CHARACTER
SWE,Sweden,SWE_jacob_de_la_gardie,Jacob De la Gardie,IG_LEADER,NO,YES,NO,NO,,1768.6.16,,7,,STATE_SVEALAND,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/swe - sweden.txt,15,vanilla:common/character_templates/country_swe.txt:113,,,RESEARCH_MORE
SWE,Sweden,SWE_lars_johan_hierta,Lars Johan Hierta,IG_LEADER,NO,YES,NO,NO,,1801.1.12,,-26,,STATE_SVEALAND,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/swe - sweden.txt,32,vanilla:common/character_templates/country_swe.txt:178,,,REMOVE_ANACHRONISTIC_CHARACTER
SWE,Sweden,SWE_magnus_brahe,Magnus Brahe,IG_LEADER,NO,YES,NO,NO,,1790.9.2,,-15,,STATE_SVEALAND,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/swe - sweden.txt,28,vanilla:common/character_templates/country_swe.txt:162,,,REMOVE_ANACHRONISTIC_CHARACTER
SWE,Sweden,swe_oscar_bernadotte_template,Oscar Bernadotte,HEIR,NO,NO,NO,NO,HEIR,1799.7.4,,-24,,STATE_SVEALAND,cu:french,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/swe - sweden.txt,7,vanilla:common/character_templates/country_swe.txt:27,,,REMOVE_ANACHRONISTIC_CHARACTER
SWE,Sweden,SWE_otto_palmstierna,Otto Palmstierna,IG_LEADER,NO,YES,NO,NO,,1790.11.27,,-15,,STATE_SVEALAND,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/swe - sweden.txt,11,vanilla:common/character_templates/country_swe.txt:97,,,REMOVE_ANACHRONISTIC_CHARACTER
SWI,Switzerland,SWI_karl_friedrich_tscharner,Karl Friedrich Tscharner,RULER;IG_LEADER,YES,YES,NO,NO,,,64,,,STATE_WEST_SWITZERLAND,primary_culture,rel:protestant,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,APPROXIMATION_NOT_DOCUMENTED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/swi - switzerland.txt,3,vanilla:common/character_templates/country_swi.txt:1,,,REPLACE_CHARACTER
SWI,Switzerland,SWI_friedrich_ludwig_keller,Friedrich Ludwig Keller,IG_LEADER,NO,YES,NO,NO,,1799.10.17,,-24,,STATE_EAST_SWITZERLAND,cu:alemannic,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/swi - switzerland.txt,11,vanilla:common/character_templates/country_swi.txt:36,,,REMOVE_ANACHRONISTIC_CHARACTER
SWI,Switzerland,SWI_guillaume_henri_dufour,Guillaume Henri Dufour,IG_LEADER,NO,YES,NO,NO,,1787.9.15,,-12,,STATE_WEST_SWITZERLAND,cu:francoprovencal,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/swi - switzerland.txt,7,vanilla:common/character_templates/country_swi.txt:17,,,REMOVE_ANACHRONISTIC_CHARACTER
SWI,Switzerland,SWI_jozef_franz_karl_amrhyn,Jozef Franz Karl Amrhyn,IG_LEADER,NO,YES,NO,NO,,1800.2.11,,-25,,STATE_EAST_SWITZERLAND,cu:alemannic,rel:catholic,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/swi - switzerland.txt,15,vanilla:common/character_templates/country_swi.txt:55,,,REMOVE_ANACHRONISTIC_CHARACTER
SWZ,Swaziland,SWZ_sobhuza,Sobhuza Dlamini,RULER,YES,NO,NO,NO,,,48,,,STATE_TRANSVAAL,cu:nguni,rel:animist,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,APPROXIMATION_NOT_DOCUMENTED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/swz - swaziland.txt,3,vanilla:common/character_templates/country_saf.txt:789,,,REPLACE_CHARACTER
SWZ,Swaziland,SWZ_mswati,Mswati Dlamini,HEIR,NO,NO,NO,NO,HEIR,,16,,,STATE_TRANSVAAL,cu:nguni,rel:animist,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/swz - swaziland.txt,7,vanilla:common/character_templates/country_saf.txt:806,,,RESEARCH_MORE
TBI,Tubu,UNSCRIPTED_RULER_TBI,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
TEK,Tekna,UNSCRIPTED_RULER_TEK,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
TGI,Tungi,TGI_mahammadi_wa_tungi,Mahammadi wa Tungi,RULER,YES,NO,NO,NO,,,46,,,STATE_MOCAMBIQUE,cu:swahili,rel:sunni,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,APPROXIMATION_NOT_DOCUMENTED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/tgi - tungi.txt,3,vanilla:common/character_templates/country_tgi.txt:1,,,REPLACE_CHARACTER
THL,Tehuelche,UNSCRIPTED_RULER_THL,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
TIB,Tibet,TIB_tsultrim_gyatso,Tsultrim Gyatso,RULER,YES,NO,NO,NO,,,20,,,STATE_LHASA,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,APPROXIMATION_NOT_DOCUMENTED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/tib - tibet.txt,3,vanilla:common/character_templates/country_tib.txt:1,,,REPLACE_CHARACTER
TID,Tidore,TID_achmadul_mansur_sirajuddin_syah_tidore,Achmadul Mansur Sirajuddin Syah of Tidore,RULER,YES,NO,NO,NO,,1789.3.5,,-14,,STATE_MOLUCCAS,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/tid - tidore.txt,3,vanilla:common/character_templates/country_tid.txt:1,,,REPLACE_CHARACTER
TID,Tidore,TID_achmad_syaifuddin_alting_tidore,Achmad Syaifuddin Alting of Tidore,HEIR,NO,NO,NO,NO,HEIR,1809.10.2,,-34,,STATE_MOLUCCAS,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/tid - tidore.txt,7,vanilla:common/character_templates/country_tid.txt:15,,,REMOVE_ANACHRONISTIC_CHARACTER
TIP,Tipperah,UNSCRIPTED_RULER_TIP,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
TKE,Teke,UNSCRIPTED_RULER_TKE,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
TMN,Temne,UNSCRIPTED_RULER_TMN,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
TNG,Tonga,UNSCRIPTED_RULER_TNG,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
TPS,Toposa,UNSCRIPTED_RULER_TPS,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
