"id","subsystem","diagnostic_type","normalized_message","raw_example","script_path","script_line","occurrences","fork_file","current_vanilla_homologue","present_in_previous_cleanup","previous_classification","root_cause","attribution","safe_fix","patch_applied","notes"
"LOG13-R1426","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'country_levels_owned_by_zaibatsu_250_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'country_levels_owned_by_zaibatsu_250_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1427","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'fraction_of_country_levels_owned_by_zaibatsu_ge_to_10_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'fraction_of_country_levels_owned_by_zaibatsu_ge_to_10_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1428","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'fraction_of_country_levels_owned_by_zaibatsu_ge_to_25_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'fraction_of_country_levels_owned_by_zaibatsu_ge_to_25_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1429","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'fraction_of_country_levels_owned_by_zaibatsu_less_than_10_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'fraction_of_country_levels_owned_by_zaibatsu_less_than_10_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1430","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'glossary_zaibatsu' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'glossary_zaibatsu' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1431","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_zaibatsu' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'je_zaibatsu' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1432","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_zaibatsu_complete_header' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'je_zaibatsu_complete_header' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1433","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_zaibatsu_fail_header' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'je_zaibatsu_fail_header' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1434","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_zaibatsu_on_complete_header' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'je_zaibatsu_on_complete_header' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1435","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_zaibatsu_on_fail_header' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'je_zaibatsu_on_fail_header' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1436","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_zaibatsu_reason' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'je_zaibatsu_reason' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1437","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_a_sea_of_light' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'modifier_a_sea_of_light' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1438","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_defeated_zaibatsu_char' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'modifier_defeated_zaibatsu_char' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1439","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_defeated_zaibatsu_ig' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'modifier_defeated_zaibatsu_ig' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1440","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_japan_reasserted_control' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'modifier_japan_reasserted_control' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1441","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_military_industrial_supply_chain' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'modifier_military_industrial_supply_chain' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1442","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_zaibatsu_cemented' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'modifier_zaibatsu_cemented' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1443","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_zaibatsu_curtailed' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'modifier_zaibatsu_curtailed' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1444","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_zaibatsu_oligarchy' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'modifier_zaibatsu_oligarchy' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1445","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_zaibatsu_oligarchy_democratic' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'modifier_zaibatsu_oligarchy_democratic' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1446","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'two_more_more_company_slots_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'two_more_more_company_slots_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1447","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'voting_power_wealth_threshold_below_10_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'voting_power_wealth_threshold_below_10_tt' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1448","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'zaibatsu.1.a' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'zaibatsu.1.a' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1449","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'zaibatsu.1.b' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'zaibatsu.1.b' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1450","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'zaibatsu.1.d' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'zaibatsu.1.d' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1451","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'zaibatsu.1.f' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","Duplicate localization key. Key 'zaibatsu.1.f' is defined in both 'localization/french/ep2_04_l_french.yml' and 'localization/french/hotfix_zaibatsu_l_french.yml'.","localization/french/ep2_04_l_french.yml | localization/french/hotfix_zaibatsu_l_french.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
