relation_type,producer,output,consumer,technology,ai_bootstrap,source_file,notes
DEMAND_EDGE,,telecommunications,drone_assisted_agriculture_building_dye_plantation,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,drone_assisted_agriculture_building_opium_plantation,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,drone_assisted_agriculture_building_silk_plantation,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,drone_assisted_agriculture_building_sugar_plantation,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,drone_assisted_agriculture_building_tea_plantation,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,drone_assisted_agriculture_building_tobacco_plantation,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,drone_assisted_agriculture_building_vineyard,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,manzoni_pm_digital_media,global_music,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,manzoni_pm_radio,mass_propaganda,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,manzoni_pm_telephone,telephone,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_advanced_data_networks,digital_governance,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_advanced_electric_control_building_renewable_energy_power_plant,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_agricultural_vehicles,precision_agriculture,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_agricultural_vehicles_building_rice_farm,precision_agriculture,STRATEGY_STANCE,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_and_remote_ops_building_advancedores_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_and_remote_ops_building_bauxite_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_and_remote_ops_building_coal_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_and_remote_ops_building_commonores_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_and_remote_ops_building_copper_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_and_remote_ops_building_iron_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_and_remote_ops_building_lead_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_and_remote_ops_building_rare_earths_mine,advanced_solar_panels,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_and_remote_ops_building_sulfur_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_and_remote_ops_building_uranium_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_autonomous_truck_van_transportation,autonomous_road_vehicles,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_bakelite_telephones,polyethylene,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_cathode_tube_televisions,cathode_tube,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_cell_phones,mobile_phone,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_cloud_based_devops_building_software_industry,cloud_computing,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_coding_by_hand_building_software_industry,software_tech,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_colored_cathode_tube_televisions,tv_color,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_digital_retail,e_commerce,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_digital_sound_devices,mobile_phone,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_domestic_routes,socialdemocracy,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_fusion_plasma_control,nuclear_fusion_reactor,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_hd_televisions,high_definition_television,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_high_precision_blasting_building_advancedores_mine,mine_precision_blasting,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_high_precision_blasting_building_bauxite_mine,mine_precision_blasting,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_high_precision_blasting_building_coal_mine,mine_precision_blasting,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_high_precision_blasting_building_commonores_mine,mine_precision_blasting,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_high_precision_blasting_building_copper_mine,mine_precision_blasting,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_high_precision_blasting_building_iron_mine,mine_precision_blasting,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_high_precision_blasting_building_lead_mine,mine_precision_blasting,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_high_precision_blasting_building_sulfur_mine,mine_precision_blasting,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_high_precision_blasting_building_uranium_mine,mine_precision_blasting,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_hydroponic_drones_farming,civil_drones,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_integrated_development_environment_building_software_industry,software_development_paradigms,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_international_routes,international_travel,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_building_datacenter,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_building_office,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_algorithmic_dispatch_heavy_industry,algorithmic_dispatch,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_algorithmic_dispatch_heavy_industry_no_shopkeepers,algorithmic_dispatch,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_optimization_heavy_industry,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_optimization_heavy_industry_no_shopkeepers,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_optimization_heavy_industry_software,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_optimization_light_industry,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_optimization_light_industry_no_shopkeepers,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_optimization_primary_sector,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_optimization_primary_sector_no_shopkeepers,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_reporting_heavy_industry,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_reporting_heavy_industry_no_shopkeepers,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_reporting_heavy_industry_software,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_reporting_light_industry,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_reporting_light_industry_no_shopkeepers,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_reporting_primary_sector,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_internet_data_reporting_primary_sector_no_shopkeepers,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,telecommunications,pm_iot_building_aircraft_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
