tech_id,category,unlock_type,unlock_id,unlock_name,relationship_type,source_file,source_context,notes
telephone,production,company_types,company_paradox,John Paradox & Company,UNLOCK,common/company_types/00_companies_mp1.txt,1636: has_technology_researched = telephone,COMPANY_REQUIREMENT
telephone,production,company_types,company_philips,Philips,UNLOCK,common/company_types/00_companies_europe.txt,345: has_technology_researched = telephone,COMPANY_REQUIREMENT
threshing_machine,production,technology,mechanized_farming,Mechanized Farming,PREREQUISITE,common/technology/technologies/10_production.txt,755: threshing_machine,PREREQUISITE
threshing_machine,production,journal_entries,je_portugal_regeneration_agriculture,Regeneration: The Countryside,UNLOCK,common/journal_entries/06_portugal_politics.txt,"582: icon = ""gfx/interface/icons/invention_icons/threshing_machine.dds""",JOURNAL_REQUIREMENT
threshing_machine,production,journal_entries,je_spa_economic_regeneration_modernise_agriculture,Regeneration: Agriculture,UNLOCK,common/journal_entries/06_economic_regeneration.txt,"993: icon = ""gfx/interface/icons/invention_icons/threshing_machine.dds""",JOURNAL_REQUIREMENT
threshing_machine,production,production_methods,pm_steam_threshers,Steam-Powered Thresher Machines,UNLOCK,common/production_methods/02_agro.txt,196: threshing_machine,PM_REQUIREMENT
threshing_machine,production,production_methods,pm_steam_threshers_building_rice_farm,Steam-Powered Thresher Machines,UNLOCK,common/production_methods/02_agro.txt,430: threshing_machine,PM_REQUIREMENT
trench_works,military,technology,defense_in_depth,Defense in Depth,PREREQUISITE,common/technology/technologies/20_military.txt,786: trench_works,PREREQUISITE
trench_works,military,technology,flamethrowers,Flamethrowers,PREREQUISITE,common/technology/technologies/20_military.txt,1104: trench_works,PREREQUISITE
trench_works,military,technology,nco_training,NCO Training,PREREQUISITE,common/technology/technologies/20_military.txt,993: trench_works,PREREQUISITE
trench_works,military,technology,stormtroopers,Stormtroopers,PREREQUISITE,common/technology/technologies/20_military.txt,1030: trench_works,PREREQUISITE
trench_works,military,combat_unit_types,combat_unit_type_trench_infantry,Trench Infantry,UNLOCK,common/combat_unit_types/00_land_combat_unit_types.txt,224: unlocking_technologies = { trench_works },UNIT_REQUIREMENT
trench_works,military,journal_entries,je_great_reforms_military,Great Reforms: Military Reform,UNLOCK,common/journal_entries/03_russia.txt,1240: has_technology_researched = trench_works,JOURNAL_REQUIREMENT
triage,military,technology,modern_nursing,Modern Nursing,PREREQUISITE,common/technology/technologies/20_military.txt,441: triage,PREREQUISITE
triage,military,journal_entries,je_war_nursing,War Wounded,UNLOCK,common/journal_entries/00_nursing.txt,7: has_technology_researched = triage,JOURNAL_REQUIREMENT
triage,military,mobilization_options,mobilization_option_first_aid,First Aid,UNLOCK,common/mobilization_options/00_mobilization_option.txt,882: triage,UNIT_REQUIREMENT
urban_planning,society,modifier,country_max_weekly_construction_progress_add,Max Weekly Construction Progress,MODIFIER,common/technology/technologies/30_society.txt,21: technology modifier block,country_max_weekly_construction_progress_add=5
urban_planning,society,modifier,state_building_construction_sector_max_level_add,$building_construction_sector$ Max Level,MODIFIER,common/technology/technologies/30_society.txt,21: technology modifier block,state_building_construction_sector_max_level_add=5
urban_planning,society,modifier,state_infrastructure_from_population_add,"Infrastructure per [GetDefine('NPops','INDIVIDUALS_PER_POP_INFRASTRUCTURE')|vK] Population",MODIFIER,common/technology/technologies/30_society.txt,21: technology modifier block,state_infrastructure_from_population_add=1
urban_planning,society,modifier,state_infrastructure_from_population_max_add,Maximum Infrastructure from Population,MODIFIER,common/technology/technologies/30_society.txt,21: technology modifier block,state_infrastructure_from_population_max_add=20
urban_planning,society,technology,law_enforcement,Law Enforcement,PREREQUISITE,common/technology/technologies/30_society.txt,289: urban_planning,PREREQUISITE
urban_planning,society,technology,modern_sewerage,Modern Sewerage,PREREQUISITE,common/technology/technologies/30_society.txt,466: urban_planning,PREREQUISITE
urban_planning,society,production_methods,pm_iron_frame_buildings,Iron-Frame Buildings,UNLOCK,common/production_methods/13_construction.txt,39: urban_planning,PM_REQUIREMENT
urban_planning,society,production_methods,pm_market_squares,Market Squares,UNLOCK,common/production_methods/06_urban_center.txt,20: unlocking_technologies = { urban_planning },PM_REQUIREMENT
urbanization,society,modifier,country_max_weekly_construction_progress_add,Max Weekly Construction Progress,MODIFIER,common/technology/technologies/30_society.txt,3: technology modifier block,country_max_weekly_construction_progress_add=10
urbanization,society,modifier,state_building_construction_sector_max_level_add,$building_construction_sector$ Max Level,MODIFIER,common/technology/technologies/30_society.txt,3: technology modifier block,state_building_construction_sector_max_level_add=10
urbanization,society,modifier,state_infrastructure_from_population_add,"Infrastructure per [GetDefine('NPops','INDIVIDUALS_PER_POP_INFRASTRUCTURE')|vK] Population",MODIFIER,common/technology/technologies/30_society.txt,3: technology modifier block,state_infrastructure_from_population_add=2
urbanization,society,modifier,state_infrastructure_from_population_max_add,Maximum Infrastructure from Population,MODIFIER,common/technology/technologies/30_society.txt,3: technology modifier block,state_infrastructure_from_population_max_add=40
urbanization,society,technology,tech_bureaucracy,Bureaucracy,PREREQUISITE,common/technology/technologies/30_society.txt,71: urbanization,PREREQUISITE
urbanization,society,technology,urban_planning,Urban Planning,PREREQUISITE,common/technology/technologies/30_society.txt,34: urbanization,PREREQUISITE
urbanization,society,building_groups,bg_agriculture,Agriculture,UNLOCK,common/building_groups/00_building_groups.txt,96: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_army_logistics_center,Army Logistics Centers,UNLOCK,common/building_groups/00_building_groups.txt,723: urbanization = 2,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_canals,Canals,UNLOCK,common/building_groups/00_building_groups.txt,653: urbanization = 100,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_company_headquarter,Company Headquarters,UNLOCK,common/building_groups/00_building_groups.txt,542: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_company_regional_headquarter,Regional Company Headquarters,UNLOCK,common/building_groups/00_building_groups.txt,550: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_conscription,Conscription Buildings,UNLOCK,common/building_groups/00_building_groups.txt,691: urbanization = 0,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_construction,Construction,UNLOCK,common/building_groups/00_building_groups.txt,630: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_financial_districts,Financial Districts,UNLOCK,common/building_groups/00_building_groups.txt,527: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_fishing,Fisheries,UNLOCK,common/building_groups/00_building_groups.txt,340: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_government,Government Structures,UNLOCK,common/building_groups/00_building_groups.txt,459: urbanization = 20,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_heavy_industry,Heavy Industries,UNLOCK,common/building_groups/00_building_groups.txt,63: urbanization = 20,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_light_industry,Light Industries,UNLOCK,common/building_groups/00_building_groups.txt,51: urbanization = 20,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_logging,Forestries,UNLOCK,common/building_groups/00_building_groups.txt,278: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_military,Military Buildings,UNLOCK,common/building_groups/00_building_groups.txt,678: urbanization = 2,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_military_industry,Military Industries,UNLOCK,common/building_groups/00_building_groups.txt,75: urbanization = 20,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_mining,Mines,UNLOCK,common/building_groups/00_building_groups.txt,234: urbanization = 10,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_naval_logistics_center,Naval Logistics Centers,UNLOCK,common/building_groups/00_building_groups.txt,702: urbanization = 2,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_oil_extraction,Oil Extractors,UNLOCK,common/building_groups/00_building_groups.txt,362: urbanization = 10,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_owner_buildings,Ownership Buildings,UNLOCK,common/building_groups/00_building_groups.txt,582: urbanization = 0,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_plantations,Plantations,UNLOCK,common/building_groups/00_building_groups.txt,196: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_power,Power Plants,UNLOCK,common/building_groups/00_building_groups.txt,441: urbanization = 10,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_private_infrastructure,Private Infrastructure,UNLOCK,common/building_groups/00_building_groups.txt,643: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_public_infrastructure,Public Infrastructure,UNLOCK,common/building_groups/00_building_groups.txt,616: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_ranching,Ranches,UNLOCK,common/building_groups/00_building_groups.txt,148: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_rubber,Rubber Plantations,UNLOCK,common/building_groups/00_building_groups.txt,302: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_ship_construction,Ship Construction,UNLOCK,common/building_groups/00_building_groups.txt,514: urbanization = 20,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_urban_facilities,Urban Facilities,UNLOCK,common/building_groups/00_building_groups.txt,404: urbanization = 20,BUILDING_REQUIREMENT
urbanization,society,building_groups,bg_whaling,Whaling,UNLOCK,common/building_groups/00_building_groups.txt,322: urbanization = 5,BUILDING_REQUIREMENT
urbanization,society,buildings,building_construction_sector,Construction Sector,UNLOCK,common/buildings/13_construction.txt,13: urbanization,BUILDING_REQUIREMENT
urbanization,society,buildings,building_urban_center,Urban Center,UNLOCK,common/buildings/06_urban_center.txt,10: urbanization,BUILDING_REQUIREMENT
vacuum_canning,production,technology,pasteurization,Pasteurization,PREREQUISITE,common/technology/technologies/10_production.txt,827: vacuum_canning,PREREQUISITE
vacuum_canning,production,production_methods,pm_vacuum_canning,Vacuum Packaging,UNLOCK,common/production_methods/01_industry.txt,133: vacuum_canning,PM_REQUIREMENT
vacuum_canning,production,production_methods,pm_vacuum_canning_principle_3,Efficient Canning Practices,UNLOCK,common/production_methods/01_industry.txt,166: vacuum_canning,PM_REQUIREMENT
vulcanization,production,technology,automatic_bottle_blowers,Automatic Bottle Blowers,PREREQUISITE,common/technology/technologies/10_production.txt,796: vulcanization,PREREQUISITE
vulcanization,production,technology,conveyors,Conveyors,PREREQUISITE,common/technology/technologies/10_production.txt,811: vulcanization,PREREQUISITE
vulcanization,production,production_methods,pm_elastics,Elastics,UNLOCK,common/production_methods/01_industry.txt,406: vulcanization,PM_REQUIREMENT
vulcanization,production,production_methods,pm_rubber_grips,Machined Steel Tools,UNLOCK,common/production_methods/01_industry.txt,991: vulcanization,PM_REQUIREMENT
war_propaganda,military,modifier,state_conscription_rate_mult,Conscriptable Battalions,MODIFIER,common/technology/technologies/20_military.txt,733: technology modifier block,state_conscription_rate_mult=0.2
war_propaganda,military,modifier,unit_morale_loss_mult,$unit_morale_loss_add$,MODIFIER,common/technology/technologies/20_military.txt,733: technology modifier block,unit_morale_loss_mult=-0.05
wargaming,military,modifier,country_general_rank_impact_mult,$concept_general$ $concept_rank$ Impact,MODIFIER,common/technology/technologies/20_military.txt,752: technology modifier block,country_general_rank_impact_mult=0.2
wargaming,military,modifier,unit_army_offense_mult,Army $unit_offense_mult$,MODIFIER,common/technology/technologies/20_military.txt,752: technology modifier block,unit_army_offense_mult=0.1
wargaming,military,technology,nco_training,NCO Training,PREREQUISITE,common/technology/technologies/20_military.txt,992: wargaming,PREREQUISITE
wargaming,military,technology,stormtroopers,Stormtroopers,PREREQUISITE,common/technology/technologies/20_military.txt,1029: wargaming,PREREQUISITE
wargaming,military,journal_entries,je_reunify_china,The Warlord Era,UNLOCK,common/journal_entries/00_reunify_china.txt,"4: icon = ""gfx/interface/icons/invention_icons/wargaming.dds""",JOURNAL_REQUIREMENT
wargaming,military,production_methods,pm_training_streamlining,Training Method Streamlining,UNLOCK,common/production_methods/05_military.txt,83: wargaming,PM_REQUIREMENT
wargaming,military,production_methods,pm_training_streamlining_conscription,$pm_training_streamlining$,UNLOCK,common/production_methods/05_military.txt,245: wargaming,PM_REQUIREMENT
watertube_boiler,production,technology,rotary_valve_engine,Rotary Valve Engine,PREREQUISITE,common/technology/technologies/10_production.txt,541: watertube_boiler,PREREQUISITE
watertube_boiler,production,production_methods,pm_condensing_engine_pump_building_coal_mine,Condensing Engine Pump,UNLOCK,common/production_methods/03_mines.txt,55: watertube_boiler,PM_REQUIREMENT
watertube_boiler,production,production_methods,pm_condensing_engine_pump_building_gold_mine,Condensing Engine Pump,UNLOCK,common/production_methods/03_mines.txt,858: watertube_boiler,PM_REQUIREMENT
