tag,country_name,state,population_relevant,incorporated,military_law,true_native_formula_rate,true_native_raw,raw_state_center_cap,country_has_active_conscription_law,state_directly_owned,state_incorporation_status,state_conscription_allowed,unit_type_allowed_for_conscripts,tech_requirements_met,law_requirements_met,other_engine_requirements_met,active_church_law,effective_rate_factor,final_state_effective_cap,capacity_basis,effective_native_country_cap,desired_2d2,final_scripted_country_target,country_shortfall,country_shortfall_reason
TIB,Tibet,STATE_NGARI,222500,YES,law_peasant_levies,0.040000,8.900000,9,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,8,VANILLA_1_13_9_EFFECTIVE_FORMULA,27,10,10,0,NONE
TID,Tidore,STATE_CELEBES,975,YES,law_peasant_levies,0.040000,0.039000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,4,1,3,EFFECTIVE_NATIVE_CAP
TID,Tidore,STATE_MOLUCCAS,64787,YES,law_peasant_levies,0.040000,2.591480,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,4,1,3,EFFECTIVE_NATIVE_CAP
TID,Tidore,STATE_WESTERN_NEW_GUINEA,21351,YES,law_peasant_levies,0.040000,0.854040,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,4,1,3,EFFECTIVE_NATIVE_CAP
TRA,Travancore,STATE_TRAVANCORE,263758,YES,law_professional_army,0.010000,2.637580,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,10,2,8,EFFECTIVE_NATIVE_CAP
TRI,Tripolitania,STATE_LIBYA,106131,NO,law_peasant_levies,0.040000,4.245240,5,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.300,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,3,12,3,9,EFFECTIVE_NATIVE_CAP
TRI,Tripolitania,STATE_TRIPOLI,95255,YES,law_peasant_levies,0.040000,3.810200,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,3,12,3,9,EFFECTIVE_NATIVE_CAP
TRN,Transvaal,STATE_TRANSVAAL,17548,YES,law_professional_army,0.010000,0.175480,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
TRS,Transylvania,STATE_NORTHERN_TRANSYLVANIA,304742,YES,law_professional_army,0.010000,3.047420,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,15,0,15,STRUCTURAL_DEFER
TRS,Transylvania,STATE_SOUTHERN_TRANSYLVANIA,313978,YES,law_professional_army,0.010000,3.139780,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,15,0,15,STRUCTURAL_DEFER
TUG,Touggourt,STATE_EAST_SAHARA,11600,YES,law_peasant_levies,0.040000,0.464000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,2,0,2,EFFECTIVE_NATIVE_CAP
TUN,Tunis,STATE_TUNISIA,334652,YES,law_peasant_levies,0.040000,13.386080,14,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,8,VANILLA_1_13_9_EFFECTIVE_FORMULA,8,10,8,2,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_ADANA,92577,YES,law_peasant_levies,0.040000,3.703080,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_ALBANIA,315802,YES,law_peasant_levies,0.040000,12.632080,13,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,6,R2_EXACT_CENTER_LEVEL,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_ALEPPO,151500,YES,law_peasant_levies,0.040000,6.060000,7,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_ANKARA,395278,YES,law_peasant_levies,0.040000,15.811120,16,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,9,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_ATTICA,159398,YES,law_peasant_levies,0.040000,6.375920,7,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_AYDIN,252944,YES,law_peasant_levies,0.040000,10.117760,11,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,6,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_BOSNIA,216125,YES,law_peasant_levies,0.040000,8.645000,9,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_BULGARIA,218602,YES,law_peasant_levies,0.040000,8.744080,9,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_CRETE,34998,YES,law_peasant_levies,0.040000,1.399920,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_CYPRUS,38006,YES,law_peasant_levies,0.040000,1.520240,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_DIYARBAKIR,179558,YES,law_peasant_levies,0.040000,7.182320,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_DOBRUDJA,57987,YES,law_peasant_levies,0.040000,2.319480,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_DONGOLA,9751,YES,law_peasant_levies,0.040000,0.390040,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_EASTERN_SERBIA,133939,YES,law_peasant_levies,0.040000,5.357560,6,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_EASTERN_THRACE,341247,YES,law_peasant_levies,0.040000,13.649880,14,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,8,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_EAST_AEGEAN_ISLANDS,23496,YES,law_peasant_levies,0.040000,0.939840,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_ERITREA,36315,YES,law_peasant_levies,0.040000,1.452600,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_ERZURUM,221586,YES,law_peasant_levies,0.040000,8.863440,9,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_HUDAVENDIGAR,260841,YES,law_peasant_levies,0.040000,10.433640,11,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,6,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_KARS,48350,YES,law_peasant_levies,0.040000,1.934000,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_KASTAMONU,194754,YES,law_peasant_levies,0.040000,7.790160,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_KONYA,200753,YES,law_peasant_levies,0.040000,8.030120,9,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_KOSOVO,77223,YES,law_peasant_levies,0.040000,3.088920,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_LEBANON,95750,YES,law_peasant_levies,0.040000,3.830000,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_LOWER_EGYPT,686395,YES,law_peasant_levies,0.040000,27.455800,25,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,16,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_MACEDONIA,111751,YES,law_peasant_levies,0.040000,4.470040,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_MATRUH,5512,YES,law_peasant_levies,0.040000,0.220480,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_MIDDLE_EGYPT,293977,YES,law_peasant_levies,0.040000,11.759080,12,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,7,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_MONTENEGRO,42749,YES,law_peasant_levies,0.040000,1.709960,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_NORTHERN_THRACE,213402,YES,law_peasant_levies,0.040000,8.536080,9,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_PALESTINE,93500,YES,law_peasant_levies,0.040000,3.740000,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_PELOPONNESE,55499,YES,law_peasant_levies,0.040000,2.219960,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_SINAI,5179,YES,law_peasant_levies,0.040000,0.207160,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_SKOPIA,184223,YES,law_peasant_levies,0.040000,7.368920,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_SYRIA,136800,YES,law_peasant_levies,0.040000,5.472000,6,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_THESSALIA,282976,YES,law_peasant_levies,0.040000,11.319040,12,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,6,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_TRABZON,231744,YES,law_peasant_levies,0.040000,9.269760,10,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_TRANSJORDAN,10100,YES,law_peasant_levies,0.040000,0.404000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_UPPER_EGYPT,98911,YES,law_peasant_levies,0.040000,3.956440,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_WESTERN_SERBIA,128063,YES,law_peasant_levies,0.040000,5.122520,6,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUR,Ottoman Empire,STATE_WESTERN_THRACE,183602,YES,law_peasant_levies,0.040000,7.344080,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_millet_system,0.600,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,139,150,139,11,EFFECTIVE_NATIVE_CAP
TUS,Tuscany,STATE_TUSCANY,408099,YES,law_professional_army,0.010000,4.080990,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,4,4,4,0,NONE
UBD,United Baltic Provinces,STATE_RIGA,121296,YES,law_professional_army,0.010000,1.212960,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,0,0,0,STRUCTURAL_DEFER
UBD,United Baltic Provinces,STATE_TALINN,78080,YES,law_professional_army,0.010000,0.780800,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,0,0,0,STRUCTURAL_DEFER
UBD,United Baltic Provinces,STATE_TARTU,77665,YES,law_professional_army,0.010000,0.776650,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,0,0,0,STRUCTURAL_DEFER
UNT,United Tribes,STATE_NORTH_ISLAND,13750,YES,law_peasant_levies,0.040000,0.550000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
USA,America,STATE_CONNECTICUT,49807,YES,law_peasant_levies,0.040000,1.992280,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_DELAWARE,24782,YES,law_peasant_levies,0.040000,0.991280,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_DISTRICT_OF_COLUMBIA,32360,YES,law_peasant_levies,0.040000,1.294400,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_GEORGIA,213686,YES,law_peasant_levies,0.040000,8.547440,9,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,8,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_MAINE,99307,YES,law_peasant_levies,0.040000,3.972280,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_MARYLAND,104368,YES,law_peasant_levies,0.040000,4.174720,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_MASSACHUSETTS,211820,YES,law_peasant_levies,0.040000,8.472800,9,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,8,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_NEW_HAMPSHIRE,69825,YES,law_peasant_levies,0.040000,2.793000,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_NEW_JERSEY,86798,YES,law_peasant_levies,0.040000,3.471920,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_NEW_YORK,555250,YES,law_peasant_levies,0.040000,22.210000,23,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,22,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_NORTH_CAROLINA,240751,YES,law_peasant_levies,0.040000,9.630040,10,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,9,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_PENNSYLVANIA,375075,YES,law_peasant_levies,0.040000,15.003000,16,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,15,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_RHODE_ISLAND,26205,YES,law_peasant_levies,0.040000,1.048200,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_SOUTH_CAROLINA,226820,YES,law_peasant_levies,0.040000,9.072800,10,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,9,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_VERMONT,70712,YES,law_peasant_levies,0.040000,2.828480,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_VIRGINIA,282718,YES,law_peasant_levies,0.040000,11.308720,12,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,11,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
USA,America,STATE_WEST_VIRGINIA,56721,YES,law_peasant_levies,0.040000,2.268840,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,101,80,80,0,NONE
UZH,Uly Zhuz,STATE_SYRDARYA,49186,YES,law_peasant_levies,0.040000,1.967440,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,0,0,0,NONE
VEN,Venice,STATE_DALMATIA,99450,YES,law_professional_army,0.010000,0.994500,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,6,6,0,NONE
VEN,Venice,STATE_IONIAN_ISLANDS,47101,YES,law_professional_army,0.010000,0.471010,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,6,6,0,NONE
VEN,Venice,STATE_ISTRIA,170024,YES,law_professional_army,0.010000,1.700240,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,6,6,0,NONE
VEN,Venice,STATE_MONTENEGRO,5682,YES,law_professional_army,0.010000,0.056820,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,6,6,0,NONE
VEN,Venice,STATE_SOUTH_TYROL,122750,YES,law_professional_army,0.010000,1.227500,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,6,6,0,NONE
VEN,Venice,STATE_VENETIA,464299,YES,law_professional_army,0.010000,4.642990,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,6,6,0,NONE
VEN,Venice,STATE_WEST_AEGEAN_ISLANDS,20101,YES,law_professional_army,0.010000,0.201010,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,6,6,0,NONE
WAD,Wadai,STATE_CHAD,35515,YES,law_peasant_levies,0.040000,1.420600,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,12,1,11,EFFECTIVE_NATIVE_CAP
WAD,Wadai,STATE_WADDAI,49500,YES,law_peasant_levies,0.040000,1.980000,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,12,1,11,EFFECTIVE_NATIVE_CAP
WAL,Wallachia,STATE_WALLACHIA,587010,YES,law_peasant_levies,0.040000,23.480400,24,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,23,VANILLA_1_13_9_EFFECTIVE_FORMULA,23,2,2,0,NONE
WBL,Griqualand,STATE_NORTHERN_CAPE,16000,YES,law_peasant_levies,0.040000,0.640000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,3,0,3,EFFECTIVE_NATIVE_CAP
WEI,Saxe-Weimar-Eisenach,STATE_SAXONY,58460,YES,law_professional_army,0.010000,0.584600,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,NONE
WLD,Waldeck,STATE_HESSE,13861,YES,law_professional_army,0.010000,0.138610,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,NONE
WSG,Warsangali,STATE_SOMALILAND,24419,YES,law_peasant_levies,0.040000,0.976760,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,3,0,3,EFFECTIVE_NATIVE_CAP
WTU,Witu,STATE_KENYA,4625,YES,law_peasant_levies,0.040000,0.185000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
WUR,Württemberg,STATE_WURTTEMBERG,429937,YES,law_professional_army,0.010000,4.299370,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,4,6,4,2,EFFECTIVE_NATIVE_CAP
