Owner_TAG,Owner_Name,State_ID,State_Display_Name,Building_ID,Building_Name,Category,Recommended_Level,Confidence,Tech_Distribution_Review,Technology_Gate_or_Review,ROAD_LEVEL_JUSTIFICATION,CANAL_LEVEL_JUSTIFICATION,Rail_PM_1776,Reason,Source_1,Source_2,Research_Note
TUR,Turkey,STATE_LOWER_EGYPT,Lower Egypt,building_textile_mill,Textile Manufacture,MANUFACTURING,2,HIGH,NO,organized_textile_production,,,,Cairo/Delta textile crafts operated at large urban and regional scale; this is not mechanized spinning/weaving.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_LOWER_EGYPT,Lower Egypt,building_giza_necropolis,Giza Necropolis,OTHER,1,HIGH,NO,,,,,The Giza necropolis is an extant state-specific monument and predates 1776 by millennia.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_LOWER_EGYPT,Lower Egypt,building_sugar_plantation,Sugar Plantations,PLANTATION,1,HIGH,NO,improved_husbandry,,,,Sugar was a significant Egyptian crop; one plantation level avoids conflating cultivation with later industrial refining.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_LOWER_EGYPT,Lower Egypt,building_port,Port,PORT,2,HIGH,YES,enclosed_dock_systems,,,,Alexandria/Rosetta and Mediterranean-Red Sea trade justify a major port seed.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,https://www.cambridge.org/core/journals/international-journal-of-middle-east-studies/article/abs/international-and-domestic-maritime-trade-in-the-ottoman-empire-during-the-18th-century/969BB1866B6A501B7F4BCB43D8A45BD6,
TUR,Turkey,STATE_LOWER_EGYPT,Lower Egypt,building_shipyard,Shipyards,SHIPBUILDING,1,HIGH,YES,state_dockyard_systems,,,,Ottoman investment in Suez shipping and shipbuilding facilities is documented before 1776.,https://www.cambridge.org/core/journals/international-journal-of-middle-east-studies/article/ottoman-shipping-in-the-indian-ocean-circa-16501900/434125ABA76399828893476152D21D8E,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,
TUR,Turkey,STATE_LOWER_EGYPT,Lower Egypt,building_trade_center,Trade Center,TRADE_CENTER,1,HIGH,NO,,,,,Cairo/Delta formed a genuine redistribution hub for Egyptian grain and Yemeni/Red Sea commodities; one level is conservative.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_MATRUH,Matruh,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,MEDIUM,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_MIDDLE_EGYPT,Middle Egypt,building_wheat_farm,Wheat Farms,AGRICULTURE_COMMERCIAL,2,HIGH,NO,improved_husbandry,,,,Nile agriculture supported substantial cereal surplus.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_MIDDLE_EGYPT,Middle Egypt,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,HIGH,NO,,One road level along the Nile corridor.,One canal/navigation justification is plausible where canals connected Nile settlements; retain as MEDIUM rather than assuming industrial canal engineering.,pm_no_rail_network,The Nile corridor supported durable regional movement; one road/infrastructure level.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_MIDDLE_EGYPT,Middle Egypt,building_food_industry,Food Industries,MANUFACTURING,1,MEDIUM,YES,traditional_food_processing,,,,"Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_MIDDLE_EGYPT,Middle Egypt,building_sugar_plantation,Sugar Plantations,PLANTATION,1,HIGH,NO,improved_husbandry,,,,Sugar cultivation was an established Egyptian commercial crop.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_PALESTINE,Palestine,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,MEDIUM,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_PALESTINE,Palestine,building_wheat_farm,Wheat Farms,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Cereal agriculture is a substantial market-oriented component of the regional economy; one conservative commercial-farm level represents surplus beyond subsistence.,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_PALESTINE,Palestine,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,HIGH,NO,,One pilgrimage/trade road level.,No transport-canal level recommended.,pm_no_rail_network,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_PALESTINE,Palestine,building_food_industry,Food Industries,MANUFACTURING,1,MEDIUM,YES,traditional_food_processing,,,,"Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_PALESTINE,Palestine,building_glassworks,Glassworks,MANUFACTURING,1,MEDIUM,YES,GATE_NOT_IN_TECH_AUDIT_INDEX:organized_workshops,,,,"Levantine glassmaking, including Hebron’s longstanding craft tradition, supports one artisanal glassworks level.",https://www.cambridge.org/core/journals/international-review-of-social-history/article/ottoman-guilds-in-the-early-modern-era/DBB9453C3BE34AEE2D4F8D3C9E390BAA,,
TUR,Turkey,STATE_PALESTINE,Palestine,building_port,Port,PORT,1,MEDIUM,YES,enclosed_dock_systems,,,,Mediterranean coastal trade justifies one modest port seed.,https://www.cambridge.org/core/journals/international-journal-of-middle-east-studies/article/abs/international-and-domestic-maritime-trade-in-the-ottoman-empire-during-the-18th-century/969BB1866B6A501B7F4BCB43D8A45BD6,,
TUR,Turkey,STATE_SINAI,Sinai,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,MEDIUM,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_SINAI,Sinai,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,MEDIUM,NO,,One sparse caravan route level.,No canal level recommended.,pm_no_rail_network,Pilgrimage and Egypt–Levant caravan routes justify one sparse road-corridor level.,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_SYRIA,Syria,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,MEDIUM,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_SYRIA,Syria,building_wheat_farm,Wheat Farms,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Cereal agriculture is a substantial market-oriented component of the regional economy; one conservative commercial-farm level represents surplus beyond subsistence.,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_SYRIA,Syria,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,HIGH,NO,,One Damascus-centered caravan/pilgrimage road level.,No transport-canal level recommended.,pm_no_rail_network,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_SYRIA,Syria,building_textile_mill,Textile Manufacture,MANUFACTURING,1,MEDIUM,NO,organized_textile_production,,,,Urban or putting-out textile manufacture is documented at a scale above household-only production; this is pre-mechanized manufacture.,https://www.cambridge.org/core/journals/international-review-of-social-history/article/ottoman-guilds-in-the-early-modern-era/DBB9453C3BE34AEE2D4F8D3C9E390BAA,,
TUR,Turkey,STATE_TRABZON,Trabzon,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,HIGH,NO,,One road level toward eastern Anatolia/Persia.,No transport-canal level recommended.,pm_no_rail_network,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_TRABZON,Trabzon,building_port,Port,PORT,1,HIGH,YES,enclosed_dock_systems,,,,Trabzon was a durable Black Sea port; one level reflects regional maritime traffic without importing its nineteenth-century peak.,https://www.cambridge.org/core/journals/international-journal-of-middle-east-studies/article/abs/international-and-domestic-maritime-trade-in-the-ottoman-empire-during-the-18th-century/969BB1866B6A501B7F4BCB43D8A45BD6,,
TUR,Turkey,STATE_TRABZON,Trabzon,building_shipyard,Shipyards,SHIPBUILDING,1,LOW,YES,state_dockyard_systems,,,,Local Black Sea shipbuilding/repair is plausible; kept at one level and low confidence.,https://www.cambridge.org/core/journals/international-journal-of-middle-east-studies/article/abs/international-and-domestic-maritime-trade-in-the-ottoman-empire-during-the-18th-century/969BB1866B6A501B7F4BCB43D8A45BD6,,
TUR,Turkey,STATE_TRANSJORDAN,Transjordan,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_TRANSJORDAN,Transjordan,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,MEDIUM,NO,,One caravan/pilgrimage road level.,No transport-canal level recommended.,pm_no_rail_network,The Syrian/Hajj caravan corridor warrants a conservative road-network seed.,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_TRANSJORDAN,Transjordan,building_petra,Petra,OTHER,1,HIGH,NO,,,,,Petra is an ancient state-specific monument and was physically present in 1776.,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,
TUR,Turkey,STATE_UPPER_EGYPT,Upper Egypt,building_wheat_farm,Wheat Farms,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Cereal agriculture is a substantial market-oriented component of the regional economy; one conservative commercial-farm level represents surplus beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_UPPER_EGYPT,Upper Egypt,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,MEDIUM,NO,,One road/corridor level.,No separate engineered transport-canal level recommended.,pm_no_rail_network,The Nile corridor provides a strong pre-rail transport spine.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_UPPER_EGYPT,Upper Egypt,building_food_industry,Food Industries,MANUFACTURING,1,MEDIUM,YES,traditional_food_processing,,,,"Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
TUR,Turkey,STATE_UPPER_EGYPT,Upper Egypt,building_sugar_plantation,Sugar Plantations,PLANTATION,1,HIGH,NO,improved_husbandry,,,,Upper Egypt was an important sugar-growing zone; one cultivation level only.,https://www.cambridge.org/core/books/abs/cambridge-history-of-egypt/egypt-in-the-eighteenth-century/D758288694AE203CDF5A78CD9A5CAE56,,
WAD,Wadai,STATE_CHAD,Chad,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
WAD,Wadai,STATE_CHAD,Chad,building_millet_farm,Millet Farms,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Settled Sahelian grain agriculture supports one commercial level.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
WAD,Wadai,STATE_CHAD,Chad,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,LOW,NO,,"One regional road/caravan level, not the later direct Benghazi route.",No canal level recommended.,pm_no_rail_network,"Regional caravan traffic existed, but the direct Benghazi–Wadai route belongs after 1809; one low-confidence road seed only.",https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
ZAI,Azal,STATE_YEMEN,Yemen,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,MEDIUM,NO,,One highland-to-port road level.,No canal level recommended.,pm_no_rail_network,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",https://www.cambridge.org/core/journals/journal-of-global-history/article/between-commerce-and-sanctity-ottoman-policies-and-international-boundaries-in-the-early-modern-red-sea/940FD84400E0A8584345C5108C10956A,,
ZAI,Azal,STATE_YEMEN,Yemen,building_food_industry,Food Industries,MANUFACTURING,1,MEDIUM,YES,traditional_food_processing,,,,"Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",https://www.cambridge.org/core/journals/journal-of-global-history/article/between-commerce-and-sanctity-ottoman-policies-and-international-boundaries-in-the-early-modern-red-sea/940FD84400E0A8584345C5108C10956A,,
