Owner_TAG,Country,State_ID,Current_Level,Historical_Target_Level,Gameplay_Minimum_Component,Final_Target_Level,Current_Bureaucracy_Context,Projected_Bureaucracy_Context,Tax_Capacity_Context,Capital_or_Admin_Center,Decision,Reason,Runtime_Validation_Required
TUG,Touggourt,STATE_EAST_SAHARA,0,0,0,0,country_gross=0; static_structural_cost=11.9; gross_minus_static=-11.9; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-11.9; runtime_deincorp_states=0; post_deincorp_cost=11.9; post_deincorp_net=-11.9; laws=1; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=4.6,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
TUN,Tunis,STATE_TUNISIA,0,0,0,0,country_gross=0; static_structural_cost=62.6; gross_minus_static=-62.6; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-62.6; runtime_deincorp_states=0; post_deincorp_cost=62.6; post_deincorp_net=-62.6; laws=1; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=131.5,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
TUR,Turkey,STATE_ANKARA,3,0,3,3,country_gross=1570; static_structural_cost=1444.6; gross_minus_static=125.4; pm=pm_horizontal_drawer_cabinets; per_level=50,country_gross=1050; near_balance_95pct=1373; gross_minus_static=-394.6; runtime_deincorp_states=19; post_deincorp_cost=1085.6; post_deincorp_net=-35.6; laws=9; explicit_institution_blocks=0,state_pm_per_level=10; country_current=314; country_projected=210; incorporated_population_need=2586.6,CURRENT_ADMIN_CENTER,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
TUR,Turkey,STATE_ATTICA,2,0,0,0,country_gross=1570; static_structural_cost=1444.6; gross_minus_static=125.4; pm=pm_simple_organization; per_level=10,country_gross=1050; near_balance_95pct=1373; gross_minus_static=-394.6; runtime_deincorp_states=19; post_deincorp_cost=1085.6; post_deincorp_net=-35.6; laws=9; explicit_institution_blocks=0,state_pm_per_level=2; country_current=314; country_projected=210; incorporated_population_need=2586.6,CURRENT_ADMIN_CENTER,REMOVE,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
TUR,Turkey,STATE_EASTERN_THRACE,10,0,10,10,country_gross=1570; static_structural_cost=1444.6; gross_minus_static=125.4; pm=pm_horizontal_drawer_cabinets; per_level=50,country_gross=1050; near_balance_95pct=1373; gross_minus_static=-394.6; runtime_deincorp_states=19; post_deincorp_cost=1085.6; post_deincorp_net=-35.6; laws=9; explicit_institution_blocks=0,state_pm_per_level=10; country_current=314; country_projected=210; incorporated_population_need=2586.6,CURRENT_ADMIN_CENTER,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
TUR,Turkey,STATE_HUDAVENDIGAR,2,0,0,0,country_gross=1570; static_structural_cost=1444.6; gross_minus_static=125.4; pm=pm_horizontal_drawer_cabinets; per_level=50,country_gross=1050; near_balance_95pct=1373; gross_minus_static=-394.6; runtime_deincorp_states=19; post_deincorp_cost=1085.6; post_deincorp_net=-35.6; laws=9; explicit_institution_blocks=0,state_pm_per_level=10; country_current=314; country_projected=210; incorporated_population_need=2586.6,CURRENT_ADMIN_CENTER,REMOVE,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
TUR,Turkey,STATE_LOWER_EGYPT,7,1,6,7,country_gross=1570; static_structural_cost=1444.6; gross_minus_static=125.4; pm=pm_horizontal_drawer_cabinets; per_level=50,country_gross=1050; near_balance_95pct=1373; gross_minus_static=-394.6; runtime_deincorp_states=19; post_deincorp_cost=1085.6; post_deincorp_net=-35.6; laws=9; explicit_institution_blocks=0,state_pm_per_level=10; country_current=314; country_projected=210; incorporated_population_need=2586.6,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
TUR,Turkey,STATE_MIDDLE_EGYPT,2,0,0,0,country_gross=1570; static_structural_cost=1444.6; gross_minus_static=125.4; pm=pm_horizontal_drawer_cabinets; per_level=50,country_gross=1050; near_balance_95pct=1373; gross_minus_static=-394.6; runtime_deincorp_states=19; post_deincorp_cost=1085.6; post_deincorp_net=-35.6; laws=9; explicit_institution_blocks=0,state_pm_per_level=10; country_current=314; country_projected=210; incorporated_population_need=2586.6,CURRENT_ADMIN_CENTER,REMOVE,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
TUR,Turkey,STATE_SYRIA,3,0,1,1,country_gross=1570; static_structural_cost=1444.6; gross_minus_static=125.4; pm=pm_horizontal_drawer_cabinets; per_level=50,country_gross=1050; near_balance_95pct=1373; gross_minus_static=-394.6; runtime_deincorp_states=19; post_deincorp_cost=1085.6; post_deincorp_net=-35.6; laws=9; explicit_institution_blocks=0,state_pm_per_level=10; country_current=314; country_projected=210; incorporated_population_need=2586.6,CURRENT_ADMIN_CENTER,DECREASE,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
TUR,Turkey,STATE_THESSALIA,2,0,0,0,country_gross=1570; static_structural_cost=1444.6; gross_minus_static=125.4; pm=pm_horizontal_drawer_cabinets; per_level=50,country_gross=1050; near_balance_95pct=1373; gross_minus_static=-394.6; runtime_deincorp_states=19; post_deincorp_cost=1085.6; post_deincorp_net=-35.6; laws=9; explicit_institution_blocks=0,state_pm_per_level=10; country_current=314; country_projected=210; incorporated_population_need=2586.6,CURRENT_ADMIN_CENTER,REMOVE,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
TUR,Turkey,STATE_WESTERN_THRACE,2,0,0,0,country_gross=1570; static_structural_cost=1444.6; gross_minus_static=125.4; pm=pm_horizontal_drawer_cabinets; per_level=50,country_gross=1050; near_balance_95pct=1373; gross_minus_static=-394.6; runtime_deincorp_states=19; post_deincorp_cost=1085.6; post_deincorp_net=-35.6; laws=9; explicit_institution_blocks=0,state_pm_per_level=10; country_current=314; country_projected=210; incorporated_population_need=2586.6,CURRENT_ADMIN_CENTER,REMOVE,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
TUS,Tuscany,STATE_TUSCANY,2,1,1,2,country_gross=20; static_structural_cost=75.3; gross_minus_static=-55.3; pm=pm_simple_organization; per_level=10,country_gross=20; near_balance_95pct=72; gross_minus_static=-55.3; runtime_deincorp_states=0; post_deincorp_cost=75.3; post_deincorp_net=-55.3; laws=1; explicit_institution_blocks=0,state_pm_per_level=2; country_current=4; country_projected=4; incorporated_population_need=163.2,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
UBD,United Baltic Provinces,STATE_RIGA,1,1,0,1,country_gross=100; static_structural_cost=45.0; gross_minus_static=55.0; pm=pm_horizontal_drawer_cabinets; per_level=50,country_gross=100; near_balance_95pct=43; gross_minus_static=55.0; runtime_deincorp_states=0; post_deincorp_cost=45.0; post_deincorp_net=55.0; laws=10; explicit_institution_blocks=0,state_pm_per_level=10; country_current=20; country_projected=20; incorporated_population_need=62.4,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
UBD,United Baltic Provinces,STATE_TALINN,1,1,0,1,country_gross=100; static_structural_cost=45.0; gross_minus_static=55.0; pm=pm_horizontal_drawer_cabinets; per_level=50,country_gross=100; near_balance_95pct=43; gross_minus_static=55.0; runtime_deincorp_states=0; post_deincorp_cost=45.0; post_deincorp_net=55.0; laws=10; explicit_institution_blocks=0,state_pm_per_level=10; country_current=20; country_projected=20; incorporated_population_need=62.4,HISTORICAL_ADMIN_CENTER,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
ULT,Ulta,STATE_SAKHALIN,0,0,0,0,country_gross=0; static_structural_cost=0.0; gross_minus_static=0.0; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=0.0; runtime_deincorp_states=0; post_deincorp_cost=0.0; post_deincorp_net=0.0; laws=0; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=0.0,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
