TAG,Country,Audit_Region,Research_Region,Research_Coverage,Current_Tier,Regional_Tier_Action,Synthesis_Strategy,Recommended_Tier,Current_Tech_Count,Final_Tech_Count,ADD_Count,REMOVE_Count,Review_Present_Kept_Count,Review_Absent_Left_Absent_Count,ADD_Technologies,REMOVE_Technologies,Tier_Derived_REMOVEs,Explicit_REMOVEs,Final_Technologies,Source_File,Synthesis_Note,Post_Tier_Change_Explicit_Adds,Post_Tier_Change_Tier_Removals
TRK,Turkana,East Africa,AFRICA,MATRIX,tier_7,REPLACE_WITH_EXPLICIT_SETUP,KEEP_TIER_AND_PATCH,,0,1,1,0,0,0,improved_husbandry,,,,improved_husbandry,C:\Games\Victoria 3\game\common\history\countries\trk - turkana.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
TRM,Turkmenia,Central Asia,OTTOMAN_MIDDLE_EAST_CENTRAL_ASIA,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,11,6,0,5,1,0,,light_infantry_tactics;regulated_small_arms;shaft_mining;standardized_field_artillery;systematic_administrative_statistics,light_infantry_tactics;regulated_small_arms;shaft_mining;standardized_field_artillery;systematic_administrative_statistics,,codified_practical_knowledge;distillation;improved_husbandry;international_relations;organized_textile_production;urbanization,C:\Games\Victoria 3\game\common\history\countries\trm - turkmenia.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
TRN,Transvaal,Southern Africa,AFRICA,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,11,6,0,5,4,0,,light_infantry_tactics;regulated_small_arms;shaft_mining;standardized_field_artillery;systematic_administrative_statistics,light_infantry_tactics;regulated_small_arms;shaft_mining;standardized_field_artillery;systematic_administrative_statistics,,codified_practical_knowledge;distillation;improved_husbandry;international_relations;organized_textile_production;urbanization,common/history/countries/trn - transvaal.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
TRS,Transylvania,Balkans,OTTOMAN_MIDDLE_EAST_CENTRAL_ASIA,MATRIX,tier_4,KEEP_TIER,KEEP_TIER_AND_PATCH,,13,14,1,0,0,1,scientific_fortification_siegecraft,,,,codified_practical_knowledge;distillation;improved_husbandry;institutionalized_scientific_exchange;international_relations;light_infantry_tactics;organized_textile_production;regulated_small_arms;scientific_fortification_siegecraft;shaft_mining;standardized_field_artillery;systematic_administrative_statistics;systematic_legal_codification;urbanization,common/history/countries/trs - transylvania.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
TRZ,Trarza,West Africa,AFRICA,MATRIX,tier_6,REVIEW_TIER,KEEP_TIER_AND_PATCH,,2,2,0,0,1,0,,,,,improved_husbandry;urbanization,C:\Games\Victoria 3\game\common\history\countries\trz - trarza.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
TSW,Tswana,Southern Africa,AFRICA,MATRIX,tier_7,REPLACE_WITH_EXPLICIT_SETUP,KEEP_TIER_AND_PATCH,,0,1,1,0,0,0,improved_husbandry,,,,improved_husbandry,C:\Games\Victoria 3\game\common\history\countries\tsw - botswana.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
TUA,Tuat,North Africa,AFRICA,MATRIX,tier_6,KEEP_TIER,KEEP_TIER_AND_PATCH,,2,2,0,0,0,0,,,,,improved_husbandry;urbanization,C:\Games\Victoria 3\game\common\history\countries\tua - tuat.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
TUG,Touggourt,North Africa,AFRICA,MATRIX,tier_6,KEEP_TIER,KEEP_TIER_AND_PATCH,,2,2,0,0,0,0,,,,,improved_husbandry;urbanization,common/history/countries/tug - touggourt.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
TUN,Tunis,North Africa,AFRICA,MATRIX,tier_6,REPLACE_WITH_EXPLICIT_SETUP,KEEP_TIER_AND_PATCH,,2,9,7,0,0,1,codified_practical_knowledge;international_relations;organized_textile_production;regulated_small_arms;scientific_fortification_siegecraft;state_dockyard_systems;systematic_administrative_statistics,,,,codified_practical_knowledge;improved_husbandry;international_relations;organized_textile_production;regulated_small_arms;scientific_fortification_siegecraft;state_dockyard_systems;systematic_administrative_statistics;urbanization,common/history/countries/tun - tunis.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
TUR,Turkey,Balkans,OTTOMAN_MIDDLE_EAST_CENTRAL_ASIA,MATRIX,tier_4,KEEP_TIER,KEEP_TIER_AND_PATCH,,12,17,5,0,0,0,scientific_fortification_siegecraft;scientific_naval_architecture;state_dockyard_systems;traditional_food_processing;variolation_networks,,,,codified_practical_knowledge;distillation;improved_husbandry;international_relations;light_infantry_tactics;organized_textile_production;regulated_small_arms;scientific_fortification_siegecraft;scientific_naval_architecture;shaft_mining;specialized_technical_academies;standardized_field_artillery;state_dockyard_systems;systematic_administrative_statistics;traditional_food_processing;urbanization;variolation_networks,common/history/countries/tur - ottoman empire.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
TUS,Tuscany,Southern Europe,CENTRAL_EUROPE_GERMAN_ITALY,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,KEEP_TIER_AND_PATCH,,11,11,0,0,3,1,,,,,codified_practical_knowledge;distillation;improved_husbandry;international_relations;light_infantry_tactics;organized_textile_production;regulated_small_arms;shaft_mining;standardized_field_artillery;systematic_administrative_statistics;urbanization,common/history/countries/tus - tuscany.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
UBD,United Baltic Provinces,Eastern Europe,NORTHERN_EASTERN_EUROPE,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,11,10,2,3,3,0,organized_forestry;periodical_print_networks,international_relations;regulated_small_arms;shaft_mining,international_relations;regulated_small_arms;shaft_mining,,codified_practical_knowledge;distillation;improved_husbandry;light_infantry_tactics;organized_forestry;organized_textile_production;periodical_print_networks;standardized_field_artillery;systematic_administrative_statistics;urbanization,common/history/countries/ubd - baltic.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
UCA,Central America,Central America,AMERICAS_CARIBBEAN,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,13,9,0,4,3,0,,codified_practical_knowledge;regulated_small_arms;shaft_mining;standardized_field_artillery,codified_practical_knowledge;regulated_small_arms;shaft_mining;standardized_field_artillery,,colonization;distillation;improved_husbandry;institutionalized_scientific_exchange;international_relations;light_infantry_tactics;organized_textile_production;systematic_administrative_statistics;urbanization,common/history/countries/uca - central america.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
ULT,Ulta,Northeast Asia,EAST_ASIA_SE_ASIA,MARKDOWN_ONLY,tier_7,KEEP_TIER,KEEP_TIER_AND_PATCH,,0,0,0,0,0,0,,,,,,common/history/countries/ult - ulta.txt,Covered in regional Markdown; tier_7 intentionally empty.,,
UNT,United Tribes,Oceania,OCEANIA_PACIFIC,MATRIX,tier_6,REPLACE_WITH_EXPLICIT_SETUP,KEEP_TIER_AND_PATCH,,2,3,1,0,1,2,traditional_food_processing,,,,improved_husbandry;traditional_food_processing;urbanization,common/history/countries/unt - united tribes.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
URU,Uruguay,Brazil,AMERICAS_CARIBBEAN,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,13,10,0,3,4,0,,codified_practical_knowledge;institutionalized_scientific_exchange;shaft_mining,codified_practical_knowledge;shaft_mining,institutionalized_scientific_exchange,colonization;distillation;improved_husbandry;international_relations;light_infantry_tactics;organized_textile_production;regulated_small_arms;standardized_field_artillery;systematic_administrative_statistics;urbanization,common/history/countries/uru - uruguay.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
USA,America,Atlantic Coast,AMERICAS_CARIBBEAN,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,14,14,2,2,3,1,medical_degrees;periodical_print_networks,romanticism;shaft_mining,shaft_mining,romanticism,codified_practical_knowledge;colonization;distillation;improved_husbandry;institutionalized_scientific_exchange;international_relations;light_infantry_tactics;medical_degrees;organized_textile_production;periodical_print_networks;regulated_small_arms;standardized_field_artillery;systematic_administrative_statistics;urbanization,common/history/countries/usa - usa.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
UTE,Ute,Pacific Coast,AMERICAS_CARIBBEAN,MATRIX,tier_6,REVIEW_TIER,KEEP_TIER_AND_PATCH,,2,2,0,0,1,0,,,,,improved_husbandry;urbanization,C:\Games\Victoria 3\game\common\history\countries\ute - ute.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
UZH,Uly Zhuz,Central Asia,OTTOMAN_MIDDLE_EAST_CENTRAL_ASIA,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,11,6,0,5,1,0,,light_infantry_tactics;regulated_small_arms;shaft_mining;standardized_field_artillery;systematic_administrative_statistics,light_infantry_tactics;regulated_small_arms;shaft_mining;standardized_field_artillery;systematic_administrative_statistics,,codified_practical_knowledge;distillation;improved_husbandry;international_relations;organized_textile_production;urbanization,C:\Games\Victoria 3\game\common\history\countries\uzh - uly zhuz.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
VEN,Venice,Southern Europe,CENTRAL_EUROPE_GERMAN_ITALY,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,KEEP_TIER_AND_PATCH,,12,14,2,0,0,2,scientific_fortification_siegecraft;state_dockyard_systems,,,,codified_practical_knowledge;distillation;improved_husbandry;international_relations;light_infantry_tactics;organized_textile_production;regulated_small_arms;scientific_fortification_siegecraft;shaft_mining;specialized_technical_academies;standardized_field_artillery;state_dockyard_systems;systematic_administrative_statistics;urbanization,common/history/countries/ven - venetia.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
VND,Venda,Southern Africa,AFRICA,MATRIX,tier_6,KEEP_TIER,KEEP_TIER_AND_PATCH,,2,2,0,0,0,0,,,,,improved_husbandry;urbanization,C:\Games\Victoria 3\game\common\history\countries\vnd - venda.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
VNT,Vanuatu,Oceania,OCEANIA_PACIFIC,MATRIX,tier_7,REPLACE_WITH_EXPLICIT_SETUP,KEEP_TIER_AND_PATCH,,0,2,2,0,0,1,improved_husbandry;traditional_food_processing,,,,improved_husbandry;traditional_food_processing,C:\Games\Victoria 3\game\common\history\countries\vnt - vanuatu.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
VNZ,Venezuela,Gran Colombia,AMERICAS_CARIBBEAN,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,13,10,0,3,3,0,,codified_practical_knowledge;regulated_small_arms;standardized_field_artillery,codified_practical_knowledge;regulated_small_arms;standardized_field_artillery,,colonization;distillation;improved_husbandry;institutionalized_scientific_exchange;international_relations;light_infantry_tactics;organized_textile_production;shaft_mining;systematic_administrative_statistics;urbanization,common/history/countries/vnz - venezuela.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
WAD,Wadai,Equatorial Africa,AFRICA,MATRIX,tier_5,REPLACE_WITH_EXPLICIT_SETUP,KEEP_TIER_AND_PATCH,,6,6,0,0,2,0,,,,,codified_practical_knowledge;improved_husbandry;organized_textile_production;shaft_mining;systematic_administrative_statistics;urbanization,C:\Games\Victoria 3\game\common\history\countries\wad - wadai.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
WAL,Wallachia,Balkans,OTTOMAN_MIDDLE_EAST_CENTRAL_ASIA,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,12,10,0,2,3,0,,selective_breeding;standardized_field_artillery,standardized_field_artillery,selective_breeding,codified_practical_knowledge;distillation;improved_husbandry;international_relations;light_infantry_tactics;organized_textile_production;regulated_small_arms;shaft_mining;systematic_administrative_statistics;urbanization,common/history/countries/wal - wallachia.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
WAS,Western Australia,Oceania,OCEANIA_PACIFIC,MATRIX,tier_2,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,19,3,0,16,2,0,,atmospheric_engine;coke_smelting;commercial_insurance_markets;distillation;enclosed_dock_systems;institutionalized_public_credit;institutionalized_scientific_exchange;organized_forestry;organized_textile_production;periodical_print_networks;precision_boring;scientific_fortification_siegecraft;shaft_mining;state_dockyard_systems;stock_exchange;traditional_papermaking,atmospheric_engine;coke_smelting;commercial_insurance_markets;distillation;enclosed_dock_systems;institutionalized_public_credit;institutionalized_scientific_exchange;organized_forestry;organized_textile_production;periodical_print_networks;precision_boring;scientific_fortification_siegecraft;shaft_mining;state_dockyard_systems;stock_exchange;traditional_papermaking,,improved_husbandry;international_relations;traditional_food_processing,C:\Games\Victoria 3\game\common\history\countries\was - western australia.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
WBL,Griqualand,Southern Africa,AFRICA,MATRIX,tier_6,REPLACE_WITH_EXPLICIT_SETUP,KEEP_TIER_AND_PATCH,,3,3,0,0,2,0,,,,,improved_husbandry;international_relations;urbanization,common/history/countries/wbl - waterboersland.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
WDJ,Wiradjuri,Oceania,OCEANIA_PACIFIC,MATRIX,tier_6,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,2,2,1,1,1,0,traditional_food_processing,urbanization,urbanization,,improved_husbandry;traditional_food_processing,C:\Games\Victoria 3\game\common\history\countries\wdj - wiradjuri.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
WEI,Saxe-Weimar,Central Europe,CENTRAL_EUROPE_GERMAN_ITALY,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,KEEP_TIER_AND_PATCH,,11,11,0,0,4,0,,,,,codified_practical_knowledge;distillation;improved_husbandry;international_relations;light_infantry_tactics;organized_textile_production;regulated_small_arms;shaft_mining;standardized_field_artillery;systematic_administrative_statistics;urbanization,common/history/countries/wei - saxe-weimar.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
WKB,Waka-Gabi,Oceania,OCEANIA_PACIFIC,MATRIX,tier_6,REPLACE_WITH_EXPLICIT_SETUP,EXPLICIT_SETUP,,2,2,1,1,1,0,traditional_food_processing,urbanization,urbanization,,improved_husbandry;traditional_food_processing,C:\Games\Victoria 3\game\common\history\countries\wkb - waka-gabi.txt,At least one tier-derived technology is REMOVE; replace generic tier grant(s) with the exact Final_Technologies list.,,
WLD,Waldeck,Central Europe,CENTRAL_EUROPE_GERMAN_ITALY,MATRIX,tier_4,REPLACE_WITH_EXPLICIT_SETUP,KEEP_TIER_AND_PATCH,,11,11,0,0,4,0,,,,,codified_practical_knowledge;distillation;improved_husbandry;international_relations;light_infantry_tactics;organized_textile_production;regulated_small_arms;shaft_mining;standardized_field_artillery;systematic_administrative_statistics;urbanization,common/history/countries/wld - waldeck.txt,"No tier-derived REMOVE; keep current tier grant(s), remove only explicit grants marked REMOVE, and add ADD technologies.",,
